id,insp_result_code,hs_code,ent_property,consignor_code,trade_mode_code,purpose_code,trade_country_code,prod_reg_no
5051,0.0,0.00038199999999999996,0.001516,0.0,2.8000000000000003e-05,0.001506,0.00183,0.0
3191,0.0,0.0005,0.001301,0.00022200000000000003,0.000724,0.001506,0.00183,0.00022200000000000003
382,1.0,0.045455,0.004482,0.042857,0.0049700000000000005,0.015571999999999999,0.004224,0.037736
105,1.0,0.010664,0.008799,0.007772,0.000724,0.015571999999999999,0.014853,0.007772
3625,0.0,0.09607,0.004482,0.007816,0.0049700000000000005,0.015571999999999999,0.006654,0.008015000000000001
1728,1.0,0.008347,0.004482,0.005495,0.0049700000000000005,0.015571999999999999,0.012781,0.009474
694,1.0,0.014888,0.004482,0.06791599999999999,0.0049700000000000005,0.015571999999999999,0.014853,0.06775700000000001
2779,1.0,0.0018809999999999999,0.007215999999999999,0.016949000000000002,0.0049700000000000005,0.001506,0.006151,0.014925
3940,0.0,0.00014199999999999998,0.001301,0.0,0.000724,0.001506,0.00183,0.0
1134,1.0,0.030981,0.004482,0.010779,0.0049700000000000005,0.015571999999999999,0.012781,0.010638
3985,0.0,0.000442,0.008799,0.0,0.0049700000000000005,0.001506,0.001214,0.0
1665,1.0,0.018702,0.007215999999999999,0.024916,0.0049700000000000005,0.001506,0.003713,0.024985
1452,1.0,0.016179,0.001516,0.010946,0.000724,0.001506,0.002478,0.010918
2694,1.0,0.004673,0.004482,0.019272,0.0049700000000000005,0.015571999999999999,0.014853,0.019027000000000002
5009,0.0,0.002552,0.001516,0.0,0.0049700000000000005,0.009394,0.002282,0.0
1877,1.0,0.016992,0.008799,0.152672,0.0049700000000000005,0.015571999999999999,0.012781,0.159091
2334,1.0,0.009833,0.004482,0.015463999999999999,0.0049700000000000005,0.001506,0.002478,0.015280000000000002
2244,1.0,0.030981,0.008799,0.051813,0.0049700000000000005,0.015571999999999999,0.014853,0.051813
3662,0.0,0.0,0.001516,0.04187,0.0049700000000000005,0.015571999999999999,0.001718,0.037721
1679,1.0,0.00126,0.004482,0.010554000000000001,0.0049700000000000005,0.001506,0.001519,0.017467
5377,0.0,0.0,0.007215999999999999,0.0,0.0049700000000000005,0.001506,0.000691,0.0
2012,1.0,0.029167000000000002,0.001516,0.033569,0.0049700000000000005,0.015571999999999999,0.004224,0.027818
5090,0.0,0.0,0.007215999999999999,0.0,0.000724,0.001506,0.004224,0.00722
1370,1.0,0.0492,0.007215999999999999,0.00288,0.0049700000000000005,0.001506,0.005525,0.103825
1686,1.0,0.016562,0.004482,0.06383,0.0049700000000000005,0.009394,0.008303,0.055046000000000005
1020,1.0,0.02908,0.004482,0.018868,0.0049700000000000005,0.015571999999999999,0.005453,0.019774
1802,1.0,0.00036899999999999997,0.008799,0.041667,0.0049700000000000005,0.001506,0.002889,0.002268
655,1.0,0.030981,0.008799,0.181034,0.0049700000000000005,0.015571999999999999,0.02437,0.203125
970,1.0,0.02908,0.008799,0.125523,0.0049700000000000005,0.015571999999999999,0.005453,0.14285699999999998
1380,1.0,0.037736,0.008799,0.021738999999999998,0.0049700000000000005,0.015571999999999999,0.008303,0.021738999999999998
